employee_id,exit_date,exit_type,stated_exit_reason,notice_period_served,regrettable_flag,performance_band_at_exit,salary_at_exit,manager_id_at_exit,pathway
E12842,2024-09-14,voluntary,Career advancement,True,False,Below Expectations,84900.0,E12896,push
E12871,2024-09-13,voluntary,Work-life balance,True,False,High Performer,55000.0,E01630,push
E12881,2024-09-13,voluntary,Career advancement,True,False,Meets Expectations,141100.0,E05434,push
E12886,2025-07-31,involuntary,Involuntary - performance,True,False,Below Expectations,138000.0,E02262,push
E12888,2024-12-07,voluntary,Career advancement,False,False,High Performer,124100.0,E01797,pull
E12895,2024-11-29,voluntary,Career advancement,True,False,Meets Expectations,85000.0,E02224,push
E12909,2024-09-13,voluntary,Better opportunity,True,False,Unsatisfactory,113200.0,E06721,push
E12915,2025-06-20,voluntary,Personal reasons,True,False,High Performer,151400.0,E01799,push
E12917,2025-10-03,voluntary,Better opportunity,True,False,Meets Expectations,83600.0,E05929,push
E12928,2025-09-19,voluntary,Career advancement,True,False,High Performer,61400.0,E01880,push
E12940,2024-09-20,voluntary,Career advancement,True,False,High Performer,228700.0,E11440,push
E12941,2024-09-20,voluntary,Career advancement,True,False,High Performer,164300.0,E00851,push
E12954,2024-09-21,involuntary,Involuntary - performance,False,False,Unsatisfactory,76700.0,E02822,push
E12973,2025-05-30,voluntary,Career advancement,True,False,Meets Expectations,134000.0,E00068,pull
E12974,2024-11-15,voluntary,Career advancement,True,False,High Performer,104900.0,E05926,push
E12980,2025-09-12,voluntary,Study/career change,True,False,High Performer,98400.0,E02853,push
E12983,2024-09-20,voluntary,Better opportunity,True,False,Meets Expectations,149500.0,E10147,push
E13002,2025-02-20,voluntary,Personal reasons,True,False,Meets Expectations,193200.0,E01602,push
E13006,2024-09-20,voluntary,Career advancement,True,False,Meets Expectations,117900.0,E06125,push
E13008,2024-09-20,voluntary,Career advancement,True,False,Meets Expectations,104500.0,E02786,push
E13012,2024-09-20,voluntary,Career advancement,True,False,Meets Expectations,87900.0,E00504,push
E13015,2025-08-11,involuntary,Involuntary - performance,False,False,Unsatisfactory,140000.0,E11070,push
E13017,2024-09-20,voluntary,Better opportunity,True,True,High Performer,117500.0,E02310,pull
E13023,2025-05-03,voluntary,Career advancement,True,False,High Performer,90400.0,E08207,pull
E13039,2025-11-02,voluntary,Career advancement,True,False,Meets Expectations,135800.0,E09889,pull
E13041,2025-07-27,voluntary,Compensation,True,False,Meets Expectations,104700.0,E02307,push
E13043,2025-02-09,voluntary,Role uncertainty / unclear future,True,False,High Performer,180300.0,E01129,push
E13052,2025-01-31,voluntary,Career advancement,False,False,Meets Expectations,113400.0,E11597,pull
E13054,2025-07-26,voluntary,Career advancement,True,False,Meets Expectations,98500.0,E01836,push
E13055,2025-06-20,voluntary,Career advancement,True,True,Outstanding,144100.0,E02885,pull
E13066,2025-09-13,voluntary,Career advancement,True,False,Meets Expectations,171500.0,E03948,push
E13074,2025-08-30,voluntary,Career advancement,True,False,High Performer,128500.0,E11186,push
E13076,2024-09-30,voluntary,Better opportunity,True,False,Meets Expectations,60500.0,E03353,pull
E13087,2024-12-31,voluntary,Career advancement,True,False,Below Expectations,56000.0,E02472,pull
E13113,2024-10-02,voluntary,Relocation,True,False,Unsatisfactory,64200.0,E13613,push
E13114,2025-01-20,voluntary,Career advancement,True,False,High Performer,192400.0,E04315,push
E13123,2024-09-27,voluntary,Career advancement,True,False,High Performer,141600.0,E10879,pull
E13132,2024-10-03,voluntary,Better opportunity,True,True,High Performer,106700.0,E03208,pull
E13133,2024-12-13,involuntary,Involuntary - conduct,True,False,Meets Expectations,121300.0,E02102,push
E13140,2024-10-30,voluntary,Career advancement,True,False,Below Expectations,144000.0,E00489,push
E13146,2024-10-04,involuntary,Involuntary - restructure,False,False,High Performer,105500.0,E02188,push
E13157,2025-06-30,involuntary,Involuntary - restructure,True,False,Meets Expectations,120800.0,E00869,push
E13159,2025-04-20,voluntary,Better opportunity,False,False,High Performer,144800.0,E11011,pull
E13160,2025-06-27,voluntary,Career advancement,True,False,Below Expectations,119700.0,E04618,push
E13170,2025-05-16,voluntary,Personal reasons,True,False,Meets Expectations,126300.0,E04125,push
E13171,2025-02-20,voluntary,Career advancement,True,False,Meets Expectations,137000.0,E09181,push
E13178,2025-05-02,voluntary,Better opportunity,True,True,Outstanding,67000.0,E01158,pull
E13179,2024-10-31,voluntary,Career advancement,True,False,Below Expectations,146400.0,E02489,push
E13181,2024-10-06,voluntary,Career advancement,True,False,Meets Expectations,178400.0,E09445,push
E13191,2025-04-04,voluntary,Career advancement,True,True,Outstanding,205400.0,E14058,push
E13205,2024-11-26,voluntary,Better opportunity,True,False,High Performer,122900.0,E03055,pull
E13210,2025-08-29,voluntary,Career advancement,True,False,Meets Expectations,163700.0,E08201,push
E13222,2025-09-30,voluntary,Better opportunity,True,True,Outstanding,79400.0,E08608,pull
E13259,2025-01-06,involuntary,Involuntary - performance,False,False,Unsatisfactory,239600.0,E13190,push
E13260,2025-10-05,voluntary,Compensation,True,False,Unsatisfactory,125300.0,E14174,push
E13282,2025-02-28,voluntary,Career advancement,True,False,Meets Expectations,82400.0,E02501,push
E13285,2025-02-28,voluntary,Better opportunity,True,True,Meets Expectations,116200.0,E01358,pull
E13288,2025-08-22,voluntary,Career advancement,True,False,Meets Expectations,123700.0,E11080,push
E13301,2025-03-24,voluntary,Career advancement,True,True,Meets Expectations,117700.0,E14461,push
E13302,2025-11-01,voluntary,Career advancement,True,False,High Performer,106400.0,E02608,pull
E13313,2025-04-16,involuntary,Involuntary - performance,False,False,Unsatisfactory,103600.0,E00362,push
E13314,2025-04-11,voluntary,Career advancement,True,True,Outstanding,209400.0,E07493,pull
E13317,2025-10-31,voluntary,Better opportunity,True,False,High Performer,110300.0,E12614,pull
E13328,2025-05-02,voluntary,Compensation,False,False,Meets Expectations,116900.0,E10850,push
E13330,2025-09-19,voluntary,Better opportunity,True,False,High Performer,55900.0,E00411,push
E13365,2025-05-07,voluntary,Work-life balance,True,False,Meets Expectations,56300.0,E06371,push
E13368,2025-05-30,voluntary,Career advancement,True,False,Meets Expectations,112400.0,E05580,push
E13370,2025-05-02,voluntary,Better opportunity,True,True,Meets Expectations,134200.0,E00933,pull
E13381,2025-05-30,voluntary,Career advancement,True,False,High Performer,101700.0,E02670,pull
E13388,2025-05-08,voluntary,Better opportunity,True,True,Outstanding,136200.0,E07104,pull
E13390,2025-05-30,voluntary,Career advancement,True,False,Below Expectations,192900.0,E11440,push
E13416,2025-05-10,voluntary,Career advancement,True,False,Meets Expectations,118600.0,E06410,pull
E13422,2025-05-30,voluntary,Role uncertainty / unclear future,True,False,Meets Expectations,103300.0,E04291,push
E13424,2025-05-09,voluntary,Study/career change,True,False,Meets Expectations,126700.0,E03573,push
E13428,2025-07-30,voluntary,Career advancement,True,False,Outstanding,102700.0,E01868,pull
E13429,2025-06-13,voluntary,Career advancement,True,False,Below Expectations,78400.0,E00651,push
E13437,2025-10-08,involuntary,Involuntary - performance,True,False,Below Expectations,154600.0,E01487,push
E13446,2025-05-09,voluntary,Better opportunity,False,False,Meets Expectations,140100.0,E00039,push
E13448,2025-11-03,voluntary,Better opportunity,True,True,Unsatisfactory,102000.0,E01725,pull
E13465,2025-06-06,involuntary,Involuntary - performance,False,False,Unsatisfactory,117100.0,E04577,push
E13477,2025-05-13,voluntary,Career advancement,False,False,Outstanding,67900.0,E03217,pull
E13497,2025-05-15,voluntary,Career advancement,True,False,High Performer,59800.0,E09965,push
E13512,2025-05-30,voluntary,Better opportunity,True,False,Meets Expectations,131000.0,E00864,pull
E13523,2025-05-16,voluntary,Career advancement,True,False,Meets Expectations,144500.0,E09576,push
E13528,2025-05-16,voluntary,Career advancement,False,False,High Performer,112100.0,E10906,pull
E13535,2025-05-17,involuntary,Involuntary - conduct,True,False,Meets Expectations,75300.0,E00283,push
E13543,2025-05-16,voluntary,Compensation,True,False,Unsatisfactory,106800.0,E01044,push
E13554,2025-05-16,voluntary,Better opportunity,True,False,Meets Expectations,107200.0,E01065,pull
E13556,2025-11-11,voluntary,Role uncertainty / unclear future,True,False,Meets Expectations,212000.0,E08985,push
E13557,2025-05-16,voluntary,Better opportunity,True,False,Meets Expectations,86400.0,E03260,pull
E13573,2025-05-30,voluntary,Better opportunity,True,False,Meets Expectations,62100.0,E03242,push
E13576,2025-05-19,voluntary,Career advancement,True,False,Outstanding,125500.0,E00453,push
E13585,2025-05-30,voluntary,Work-life balance,True,False,Meets Expectations,138800.0,E02612,push
E13607,2025-08-06,voluntary,Compensation,True,False,High Performer,111900.0,E05929,push
E13625,2025-05-22,voluntary,Better opportunity,False,False,Meets Expectations,67200.0,E01586,pull
E13636,2025-05-23,voluntary,Career advancement,True,False,High Performer,131200.0,E00317,push
E13641,2025-06-30,voluntary,Career advancement,False,False,Meets Expectations,139300.0,E07533,push
E13648,2025-07-25,voluntary,Better opportunity,True,False,Meets Expectations,131000.0,E00146,push
E13655,2025-05-30,voluntary,Career advancement,True,False,Meets Expectations,121000.0,E04397,pull
E13717,2025-05-23,voluntary,Role uncertainty / unclear future,True,False,Meets Expectations,94300.0,E02986,push
E13749,2025-05-23,involuntary,Involuntary - performance,False,False,Meets Expectations,142000.0,E04338,push
E13750,2025-05-23,voluntary,Relocation,False,False,Below Expectations,84000.0,E00211,push
E13782,2025-07-09,voluntary,Better opportunity,True,False,High Performer,58600.0,E09248,pull
E13796,2025-05-31,voluntary,Career advancement,True,False,High Performer,128500.0,E02533,pull
E13797,2025-05-30,voluntary,Career advancement,True,False,High Performer,109300.0,E00788,push
E13801,2025-06-30,involuntary,Involuntary - restructure,False,False,Meets Expectations,55000.0,E13955,push
E13805,2025-05-30,voluntary,Career advancement,True,False,High Performer,111300.0,E00409,push
E13811,2025-06-01,voluntary,Better opportunity,True,False,High Performer,126100.0,E12471,pull
E13817,2025-06-01,voluntary,Career advancement,True,False,High Performer,144600.0,E07514,push
E13835,2025-06-03,voluntary,Compensation,True,False,Below Expectations,58200.0,E00350,push
E13837,2025-05-30,voluntary,Career advancement,True,False,Unsatisfactory,124100.0,E02408,push
E13838,2025-06-22,voluntary,Career advancement,True,False,High Performer,66300.0,E00110,push
E13853,2025-05-30,voluntary,Better opportunity,True,True,High Performer,124700.0,E09167,pull
E13857,2025-06-05,voluntary,Career advancement,False,False,Below Expectations,138800.0,E01942,push
E13863,2025-05-30,voluntary,Career advancement,True,False,High Performer,181600.0,E11769,pull
E13874,2025-06-30,involuntary,Involuntary - performance,True,False,Below Expectations,132000.0,E00318,push
E13888,2025-06-07,voluntary,Better opportunity,True,False,Below Expectations,94600.0,E07944,pull
E13921,2025-06-09,involuntary,Involuntary - performance,False,False,Unsatisfactory,145500.0,E10913,push
E13957,2025-06-06,involuntary,Involuntary - performance,False,False,Below Expectations,68400.0,E01027,push
E13975,2025-06-06,voluntary,Career advancement,True,False,Below Expectations,106100.0,E01938,push
E13984,2025-08-29,voluntary,Compensation,True,False,High Performer,62500.0,E01158,push
E14001,2025-06-13,voluntary,Career advancement,True,False,High Performer,107100.0,E06210,pull
E14032,2025-06-30,voluntary,Personal reasons,False,False,Below Expectations,97400.0,E03089,push
E14051,2025-09-06,voluntary,Better opportunity,True,False,Meets Expectations,83600.0,E08006,pull
E14054,2025-06-17,voluntary,Better opportunity,True,False,Outstanding,127500.0,E00025,pull
E14082,2025-08-01,voluntary,Career advancement,True,False,High Performer,167100.0,E08688,push
E14087,2025-06-30,voluntary,Career advancement,True,False,Below Expectations,77600.0,E03201,push
E14088,2025-06-13,voluntary,Career advancement,True,False,Meets Expectations,141700.0,E00988,push
E14100,2025-06-13,voluntary,Better opportunity,True,False,High Performer,183200.0,E05025,pull
E14108,2025-06-25,voluntary,Career advancement,False,False,High Performer,109600.0,E05903,pull
E14111,2025-06-30,voluntary,Personal reasons,False,False,Below Expectations,88400.0,E00130,push
E14114,2025-10-31,voluntary,Career advancement,False,False,Meets Expectations,96800.0,E03971,push
E14117,2025-06-20,voluntary,Relocation,True,True,Outstanding,168100.0,E02113,push
E14122,2025-06-20,voluntary,Career advancement,True,False,High Performer,197400.0,E00273,push
E14128,2025-06-30,voluntary,Better opportunity,True,False,High Performer,68000.0,E02458,pull
E14143,2025-06-21,voluntary,Career advancement,True,False,Meets Expectations,149200.0,E00620,pull
E14155,2025-08-19,voluntary,Career advancement,True,True,High Performer,66900.0,E02552,pull
E14190,2025-11-21,voluntary,Career advancement,False,False,Outstanding,75700.0,E00909,pull
E14191,2025-06-20,voluntary,Better opportunity,True,False,Meets Expectations,112000.0,E08538,pull
E14192,2025-06-25,voluntary,Career advancement,True,True,High Performer,91900.0,E07180,pull
E14200,2025-06-25,voluntary,Career advancement,True,False,Below Expectations,198800.0,E08033,push
E14201,2025-06-30,voluntary,Career advancement,False,False,Meets Expectations,173500.0,E07060,push
E14206,2025-06-20,voluntary,Compensation,True,False,Meets Expectations,66100.0,E06621,push
E14208,2025-06-20,voluntary,Compensation,False,False,Below Expectations,209500.0,E09391,push
E14215,2025-06-26,involuntary,Involuntary - performance,True,False,Unsatisfactory,172800.0,E00257,push
E14222,2025-10-10,voluntary,Better opportunity,True,False,Meets Expectations,146400.0,E10767,pull
E14226,2025-06-26,voluntary,Career advancement,True,False,High Performer,174000.0,E11359,pull
E14238,2025-06-27,voluntary,Better opportunity,True,False,High Performer,217000.0,E08985,pull
E14241,2025-06-27,voluntary,Study/career change,False,False,High Performer,96200.0,E01559,push
E14248,2025-06-30,voluntary,Better opportunity,True,False,High Performer,143200.0,E06915,pull
E14273,2025-06-30,voluntary,Career advancement,True,False,High Performer,73800.0,E01124,pull
E14274,2025-06-27,voluntary,Career advancement,True,False,Below Expectations,81500.0,E12748,pull
E14285,2025-06-27,voluntary,Better opportunity,True,True,Meets Expectations,182000.0,E01633,pull
E14288,2025-07-25,voluntary,Career advancement,True,False,Meets Expectations,305400.0,E05287,push
E14300,2025-07-01,voluntary,Career advancement,True,True,Outstanding,63500.0,E07594,pull
E14309,2025-07-31,voluntary,Career advancement,True,False,Meets Expectations,138400.0,E02856,push
E14341,2025-07-03,voluntary,Career advancement,True,False,High Performer,141900.0,E02004,pull
E14346,2025-07-03,voluntary,Better opportunity,True,True,Outstanding,235400.0,E05009,pull
E14363,2025-07-04,voluntary,Better opportunity,True,False,Meets Expectations,111700.0,E03252,push
E14366,2025-08-07,voluntary,Better opportunity,True,True,High Performer,116300.0,E13458,pull
E14385,2025-08-29,voluntary,Career advancement,True,False,High Performer,119400.0,E02131,push
E14413,2025-09-12,voluntary,Compensation,True,False,Unsatisfactory,102000.0,E00360,push
E14416,2025-09-25,voluntary,Role uncertainty / unclear future,True,False,Meets Expectations,93400.0,E09923,push
E14445,2025-11-16,voluntary,Career advancement,True,False,Meets Expectations,79300.0,E10709,push
E14458,2025-11-28,voluntary,Compensation,True,False,Meets Expectations,148100.0,E07191,push
E14465,2025-11-28,voluntary,Better opportunity,True,False,Meets Expectations,125100.0,E02308,push
E14467,2025-12-03,voluntary,Career advancement,True,True,Outstanding,124700.0,E03136,pull
E14470,2025-12-31,voluntary,Career advancement,True,False,High Performer,93000.0,E10412,push
E14471,2025-12-31,voluntary,Better opportunity,True,False,Meets Expectations,163500.0,E00599,pull
E14472,2025-12-08,voluntary,Career advancement,True,False,High Performer,296400.0,E04546,push
