employee_id,review_date,performance_rating,review_cycle,promotion_recommendation,goal_achievement_score,reviewer_id
E00166,2024-12-30,Unsatisfactory,2024-H2,False,23.8,E00412
E00166,2025-06-06,High Performer,2025-H1,False,65.9,E00412
E00167,2024-06-21,Meets Expectations,2024-H1,False,61.6,E05959
E00167,2024-12-20,Meets Expectations,2024-H2,False,59.5,E05959
E00167,2025-06-26,Outstanding,2025-H1,True,96.4,E05959
E00168,2024-06-28,Meets Expectations,2024-H1,False,41.1,E02078
E00168,2024-12-05,Unsatisfactory,2024-H2,False,14.8,E02078
E00168,2025-06-08,Below Expectations,2025-H1,False,44.8,E02078
E00169,2024-06-17,High Performer,2024-H1,True,78.7,E02861
E00169,2024-11-23,Outstanding,2024-H2,True,84.1,E02861
E00169,2025-06-25,Meets Expectations,2025-H1,False,55.1,E02861
E00170,2024-05-22,High Performer,2024-H1,False,73.0,E12933
E00170,2024-12-27,High Performer,2024-H2,False,70.5,E12933
E00170,2025-06-08,Meets Expectations,2025-H1,False,59.4,E12933
E00171,2024-05-14,Outstanding,2024-H1,True,87.1,E06422
E00171,2024-12-02,Meets Expectations,2024-H2,False,69.0,E06422
E00171,2025-06-04,Outstanding,2025-H1,False,97.8,E06422
E00172,2024-06-03,Meets Expectations,2024-H1,False,78.1,E00030
E00172,2024-12-23,Meets Expectations,2024-H2,False,93.9,E00030
E00172,2025-06-14,High Performer,2025-H1,False,87.4,E00030
E00173,2024-05-29,Meets Expectations,2024-H1,False,59.3,E14041
E00173,2024-11-23,Meets Expectations,2024-H2,False,71.5,E14041
E00173,2025-06-08,Outstanding,2025-H1,True,87.9,E14041
E00174,2024-06-13,Meets Expectations,2024-H1,False,60.8,E01572
E00174,2024-12-04,High Performer,2024-H2,False,78.3,E01572
E00174,2025-06-07,High Performer,2025-H1,False,69.5,E01572
E00175,2024-06-29,Meets Expectations,2024-H1,False,60.1,E04184
E00175,2024-11-13,High Performer,2024-H2,True,66.0,E04184
E00175,2025-05-24,High Performer,2025-H1,False,67.9,E04184
E00176,2024-05-14,Outstanding,2024-H1,False,87.5,E13114
E00176,2024-12-10,Outstanding,2024-H2,False,90.4,E13114
E00176,2025-05-23,Meets Expectations,2025-H1,False,63.9,E13114
E00177,2024-06-24,High Performer,2024-H1,True,76.6,E01518
E00177,2024-12-11,Meets Expectations,2024-H2,False,71.5,E01518
E00177,2025-06-08,Meets Expectations,2025-H1,False,59.2,E01518
E00178,2024-06-07,Outstanding,2024-H1,False,87.4,E05727
E00178,2024-11-19,High Performer,2024-H2,False,76.1,E05727
E00178,2025-06-26,Meets Expectations,2025-H1,False,64.3,E05727
E00179,2024-06-24,High Performer,2024-H1,True,75.6,E01281
E00179,2024-12-14,Meets Expectations,2024-H2,False,64.5,E01281
E00179,2025-05-23,Meets Expectations,2025-H1,False,58.5,E01281
E00180,2024-05-14,Meets Expectations,2024-H1,False,58.8,E00135
E00180,2024-12-29,High Performer,2024-H2,True,95.3,E00135
E00180,2025-06-13,Meets Expectations,2025-H1,False,62.4,E00135
E00181,2024-06-03,Meets Expectations,2024-H1,False,82.0,E03258
E00181,2024-12-16,Meets Expectations,2024-H2,False,68.1,E03258
E00181,2025-06-26,High Performer,2025-H1,True,67.4,E03258
E00182,2024-05-23,Meets Expectations,2024-H1,False,66.0,E11319
E00182,2024-11-12,High Performer,2024-H2,False,68.3,E11319
E00182,2025-06-03,Meets Expectations,2025-H1,False,58.8,E11319
E00183,2024-05-24,High Performer,2024-H1,True,69.3,E09653
E00183,2024-12-06,High Performer,2024-H2,False,78.8,E09653
E00183,2025-05-31,Outstanding,2025-H1,False,79.9,E09653
E00184,2024-06-04,Outstanding,2024-H1,False,98.2,E06591
E00184,2024-12-13,High Performer,2024-H2,False,75.1,E06591
E00184,2025-06-11,Meets Expectations,2025-H1,False,55.0,E06591
E00185,2024-05-29,Outstanding,2024-H1,False,100.0,E09376
E00185,2024-11-24,Below Expectations,2024-H2,False,34.8,E09376
E00185,2025-05-22,Meets Expectations,2025-H1,False,41.8,E09376
E00186,2024-05-30,Outstanding,2024-H1,False,91.4,E00948
E00186,2024-11-26,Unsatisfactory,2024-H2,False,11.4,E00948
E00186,2025-05-28,Meets Expectations,2025-H1,False,83.6,E00948
E00187,2024-06-11,High Performer,2024-H1,True,83.4,E10156
E00187,2024-11-17,Meets Expectations,2024-H2,False,62.5,E10156
E00187,2025-06-05,Below Expectations,2025-H1,False,40.9,E10156
E00188,2024-06-22,Meets Expectations,2024-H1,False,54.1,E01588
E00188,2024-11-22,Outstanding,2024-H2,False,87.9,E01588
E00188,2025-06-28,Meets Expectations,2025-H1,False,64.9,E01588
E00191,2024-05-18,High Performer,2024-H1,False,83.2,E02539
E00191,2024-12-21,Meets Expectations,2024-H2,False,73.1,E02539
E00191,2025-06-17,High Performer,2025-H1,False,78.8,E02539
E00192,2024-05-24,High Performer,2024-H1,False,73.2,E08026
E00192,2024-12-06,Below Expectations,2024-H2,False,63.9,E08026
E00192,2025-06-24,Meets Expectations,2025-H1,False,85.1,E08026
E00193,2024-06-11,Meets Expectations,2024-H1,False,58.6,E13241
E00193,2024-12-18,Meets Expectations,2024-H2,False,51.5,E13241
E00193,2025-05-18,Below Expectations,2025-H1,False,65.9,E13241
E00194,2024-06-10,High Performer,2024-H1,True,80.4,E07381
E00194,2024-12-07,Meets Expectations,2024-H2,False,64.6,E07381
E00194,2025-05-20,Meets Expectations,2025-H1,False,54.1,E07381
E00195,2024-06-21,Meets Expectations,2024-H1,False,64.3,E13978
E00195,2024-11-21,Meets Expectations,2024-H2,False,64.8,E13978
E00195,2025-05-19,High Performer,2025-H1,False,87.7,E13978
E00196,2024-06-16,High Performer,2024-H1,True,73.6,E12060
E00196,2024-12-15,Unsatisfactory,2024-H2,False,34.2,E12060
E00196,2025-06-01,Below Expectations,2025-H1,False,36.1,E12060
E00197,2024-05-25,Below Expectations,2024-H1,False,40.8,E06681
E00197,2024-11-28,High Performer,2024-H2,False,86.8,E06681
E00197,2025-06-15,Meets Expectations,2025-H1,False,69.3,E06681
E00198,2024-06-17,Outstanding,2024-H1,False,70.8,E02522
E00198,2024-12-26,Outstanding,2024-H2,False,79.0,E02522
E00198,2025-06-23,Meets Expectations,2025-H1,False,64.3,E02522
E00199,2024-06-03,Below Expectations,2024-H1,False,25.7,E05253
E00199,2024-12-22,Outstanding,2024-H2,True,75.1,E05253
E00199,2025-06-02,High Performer,2025-H1,True,56.2,E05253
E00200,2024-05-20,Meets Expectations,2024-H1,False,77.1,E07060
E00200,2024-11-12,Outstanding,2024-H2,False,86.8,E07060
E00200,2025-06-23,Meets Expectations,2025-H1,False,66.4,E07060
E00201,2024-06-22,Meets Expectations,2024-H1,False,44.9,E13109
E00201,2024-12-21,Unsatisfactory,2024-H2,False,16.0,E13109
E00201,2025-06-13,High Performer,2025-H1,False,71.9,E13109
E00202,2024-06-05,Meets Expectations,2024-H1,False,61.6,E13863
E00202,2024-11-16,Meets Expectations,2024-H2,False,60.2,E13863
E00202,2025-05-31,Meets Expectations,2025-H1,False,65.0,E13863
E00204,2024-06-09,Meets Expectations,2024-H1,False,69.6,E09174
E00204,2024-12-15,Meets Expectations,2024-H2,False,70.7,E09174
E00204,2025-06-17,High Performer,2025-H1,True,76.6,E09174
E00205,2024-06-23,Meets Expectations,2024-H1,False,61.9,E05073
E00205,2024-12-18,High Performer,2024-H2,True,73.7,E05073
E00205,2025-06-27,Below Expectations,2025-H1,False,40.9,E05073
E00206,2024-05-20,High Performer,2024-H1,False,78.0,E12811
E00206,2024-12-29,Meets Expectations,2024-H2,False,80.8,E12811
E00206,2025-05-17,Meets Expectations,2025-H1,False,56.6,E12811
E00207,2024-05-19,Meets Expectations,2024-H1,False,56.3,E09414
E00208,2024-06-29,High Performer,2024-H1,False,87.9,E01744
E00208,2024-12-09,Below Expectations,2024-H2,False,45.0,E01744
E00208,2025-05-26,Meets Expectations,2025-H1,False,66.5,E01744
E00209,2024-05-31,Outstanding,2024-H1,True,92.8,E04991
E00209,2024-12-29,Below Expectations,2024-H2,False,55.7,E04991
E00209,2025-06-14,High Performer,2025-H1,True,78.4,E04991
E00210,2024-05-19,Below Expectations,2024-H1,False,32.5,E01498
E00210,2024-12-08,High Performer,2024-H2,False,70.6,E01498
E00211,2024-05-30,Outstanding,2024-H1,False,89.4,E06218
E00211,2024-11-24,Outstanding,2024-H2,True,84.9,E06218
E00212,2024-05-27,High Performer,2024-H1,False,81.0,E00687
E00212,2024-12-05,Meets Expectations,2024-H2,False,55.8,E00687
E00212,2025-06-18,Outstanding,2025-H1,False,82.9,E00687
E00213,2024-05-20,Below Expectations,2024-H1,False,55.0,E13035
E00213,2024-12-24,Meets Expectations,2024-H2,False,64.9,E13035
E00213,2025-05-15,High Performer,2025-H1,False,67.0,E13035
E00214,2024-05-24,Outstanding,2024-H1,False,92.4,E03090
E00214,2024-11-19,High Performer,2024-H2,False,87.1,E03090
E00214,2025-05-26,Meets Expectations,2025-H1,False,74.9,E03090
E00215,2024-06-28,Meets Expectations,2024-H1,False,57.8,E01276
E00215,2024-11-13,Meets Expectations,2024-H2,False,54.0,E01276
E00215,2025-05-24,Meets Expectations,2025-H1,False,59.4,E01276
E00216,2024-05-18,Meets Expectations,2024-H1,False,68.9,E00248
E00216,2024-12-27,High Performer,2024-H2,False,73.0,E00248
E00216,2025-05-21,Meets Expectations,2025-H1,False,63.2,E00248
E00217,2024-06-06,Meets Expectations,2024-H1,False,56.9,E06388
E00217,2024-12-14,Outstanding,2024-H2,True,87.5,E06388
E00217,2025-05-17,Outstanding,2025-H1,True,87.6,E06388
E00218,2024-06-19,Unsatisfactory,2024-H1,False,30.6,E05814
E00218,2024-11-28,High Performer,2024-H2,True,69.6,E05814
E00218,2025-06-24,Outstanding,2025-H1,True,87.5,E05814
E00219,2024-05-25,High Performer,2024-H1,True,74.4,E01909
E00219,2024-11-15,Meets Expectations,2024-H2,False,69.9,E01909
E00219,2025-06-09,Meets Expectations,2025-H1,False,60.8,E01909
E00220,2024-06-21,Meets Expectations,2024-H1,False,54.3,E13019
E00220,2024-11-24,High Performer,2024-H2,False,69.8,E13019
E00220,2025-06-16,High Performer,2025-H1,False,72.3,E13019
E00221,2024-05-18,Below Expectations,2024-H1,False,43.8,E05122
E00221,2024-12-05,Below Expectations,2024-H2,False,33.9,E05122
E00221,2025-06-20,High Performer,2025-H1,True,61.2,E05122
E00222,2024-05-14,High Performer,2024-H1,False,82.5,E05421
E00222,2024-12-27,High Performer,2024-H2,True,59.3,E05421
E00222,2025-05-28,High Performer,2025-H1,False,78.2,E05421
E00223,2024-05-30,High Performer,2024-H1,True,83.0,E11855
E00223,2024-12-08,Outstanding,2024-H2,False,93.3,E11855
E00223,2025-06-17,High Performer,2025-H1,False,84.7,E11855
E00224,2024-06-23,High Performer,2024-H1,False,63.7,E09396
E00224,2024-11-17,High Performer,2024-H2,False,85.7,E09396
E00224,2025-06-04,Outstanding,2025-H1,False,90.3,E09396
E00225,2024-06-22,Outstanding,2024-H1,False,91.7,E01374
E00225,2024-12-09,Below Expectations,2024-H2,False,48.2,E01374
E00225,2025-06-21,Meets Expectations,2025-H1,False,63.4,E01374
E00227,2024-06-06,High Performer,2024-H1,False,73.6,E00986
E00227,2024-12-02,Meets Expectations,2024-H2,False,66.1,E00986
E00227,2025-06-08,Below Expectations,2025-H1,False,39.7,E00986
E00228,2024-06-13,Meets Expectations,2024-H1,False,57.7,E01733
E00228,2024-12-21,Meets Expectations,2024-H2,False,72.1,E01733
E00228,2025-05-16,Meets Expectations,2025-H1,False,60.0,E01733
E00230,2024-06-20,High Performer,2024-H1,False,73.0,E06109
E00230,2024-11-23,Unsatisfactory,2024-H2,False,10.9,E06109
E00230,2025-06-04,High Performer,2025-H1,True,85.9,E06109
E00231,2024-05-18,Meets Expectations,2024-H1,False,75.9,E07606
E00232,2024-06-15,Meets Expectations,2024-H1,False,73.1,E07752
E00232,2024-12-06,Below Expectations,2024-H2,False,46.6,E07752
E00232,2025-06-13,Below Expectations,2025-H1,False,28.6,E07752
E00233,2024-05-15,High Performer,2024-H1,True,86.0,E05757
E00233,2024-11-30,High Performer,2024-H2,True,70.2,E05757
E00233,2025-06-21,Meets Expectations,2025-H1,False,64.0,E05757
E00234,2024-06-13,Outstanding,2024-H1,True,74.1,E04680
E00234,2024-11-27,High Performer,2024-H2,False,76.2,E04680
E00234,2025-06-28,Meets Expectations,2025-H1,False,53.6,E04680
E00235,2024-05-14,Outstanding,2024-H1,False,76.2,E10094
E00235,2024-12-09,High Performer,2024-H2,True,72.1,E10094
E00235,2025-05-25,Meets Expectations,2025-H1,False,47.8,E10094
E00236,2024-06-19,Unsatisfactory,2024-H1,False,10.8,E11642
E00236,2024-12-05,Meets Expectations,2024-H2,False,49.6,E11642
E00236,2025-06-02,Unsatisfactory,2025-H1,False,27.9,E11642
E00237,2024-05-28,Unsatisfactory,2024-H1,False,21.5,E08300
E00237,2024-12-08,Meets Expectations,2024-H2,False,48.5,E08300
E00237,2025-06-27,High Performer,2025-H1,True,81.7,E08300
E00238,2024-05-20,High Performer,2024-H1,True,81.6,E09874
E00238,2024-12-18,Meets Expectations,2024-H2,False,60.6,E09874
E00238,2025-06-05,Meets Expectations,2025-H1,False,65.5,E09874
E00239,2024-06-19,High Performer,2024-H1,False,72.1,E03544
E00239,2024-11-17,Below Expectations,2024-H2,False,47.9,E03544
E00240,2024-06-23,High Performer,2024-H1,False,57.3,E01922
E00240,2024-12-22,Meets Expectations,2024-H2,False,73.1,E01922
E00240,2025-06-29,High Performer,2025-H1,False,68.9,E01922
E00241,2024-06-05,Meets Expectations,2024-H1,False,58.1,E14404
E00241,2024-12-20,Meets Expectations,2024-H2,False,48.9,E14404
E00241,2025-06-29,High Performer,2025-H1,False,78.0,E14404
E00242,2024-06-16,High Performer,2024-H1,False,74.3,E10038
E00242,2024-11-28,High Performer,2024-H2,False,72.3,E10038
E00242,2025-05-16,Meets Expectations,2025-H1,False,57.6,E10038
E00244,2024-05-29,Meets Expectations,2024-H1,False,55.1,E09409
E00244,2024-12-23,Outstanding,2024-H2,True,90.0,E09409
E00244,2025-06-07,High Performer,2025-H1,False,88.6,E09409
E00245,2024-06-17,Meets Expectations,2024-H1,False,86.7,E13850
E00245,2024-11-21,Meets Expectations,2024-H2,False,78.5,E13850
E00245,2025-06-29,Meets Expectations,2025-H1,False,74.7,E13850
E00247,2024-05-23,Meets Expectations,2024-H1,False,66.1,E02317
E00247,2024-12-21,Meets Expectations,2024-H2,False,48.9,E02317
E00247,2025-05-16,High Performer,2025-H1,True,77.5,E02317
E00248,2024-06-08,Unsatisfactory,2024-H1,False,41.6,E01216
E00248,2024-11-14,Unsatisfactory,2024-H2,False,11.0,E01216
E00248,2025-06-23,Meets Expectations,2025-H1,False,68.8,E01216
E00249,2024-06-09,High Performer,2024-H1,False,64.9,E10847
E00249,2024-12-26,High Performer,2024-H2,False,80.2,E10847
E00249,2025-06-15,Outstanding,2025-H1,False,83.5,E10847
E00250,2024-05-23,Outstanding,2024-H1,False,83.9,E01112
E00250,2024-11-14,Meets Expectations,2024-H2,False,64.3,E01112
E00250,2025-05-31,Outstanding,2025-H1,False,92.8,E01112
E00251,2024-06-18,High Performer,2024-H1,True,87.1,E04328
E00251,2024-11-30,Meets Expectations,2024-H2,False,57.9,E04328
E00251,2025-06-16,High Performer,2025-H1,False,59.6,E04328
E00252,2024-05-15,Meets Expectations,2024-H1,False,75.2,E13490
E00252,2024-12-08,Meets Expectations,2024-H2,False,67.6,E13490
E00252,2025-06-14,High Performer,2025-H1,False,65.8,E13490
E00253,2024-06-22,High Performer,2024-H1,True,72.2,E09094
E00253,2024-11-15,Meets Expectations,2024-H2,False,58.6,E09094
E00253,2025-06-05,Meets Expectations,2025-H1,False,60.7,E09094
E00254,2024-06-09,Below Expectations,2024-H1,False,41.9,E10464
E00254,2024-12-25,Meets Expectations,2024-H2,False,62.8,E10464
E00254,2025-06-12,High Performer,2025-H1,False,65.2,E10464
E00255,2024-05-24,Meets Expectations,2024-H1,False,62.1,E10540
E00255,2024-12-05,Meets Expectations,2024-H2,False,65.3,E10540
E00255,2025-05-30,Meets Expectations,2025-H1,False,54.7,E10540
E00257,2024-06-11,Meets Expectations,2024-H1,False,50.5,E08033
E00257,2024-12-05,High Performer,2024-H2,True,76.8,E08033
E00257,2025-06-19,Outstanding,2025-H1,True,76.2,E08033
E00258,2024-05-15,Meets Expectations,2024-H1,False,65.1,E12323
E00258,2024-12-28,Meets Expectations,2024-H2,False,67.8,E12323
E00258,2025-06-12,Meets Expectations,2025-H1,False,65.0,E12323
E00259,2024-06-05,Meets Expectations,2024-H1,False,69.7,E02758
E00259,2024-12-29,Meets Expectations,2024-H2,False,50.9,E02758
E00259,2025-06-24,Meets Expectations,2025-H1,False,73.3,E02758
E00260,2024-06-05,High Performer,2024-H1,False,69.4,E06388
E00260,2024-12-23,Meets Expectations,2024-H2,False,53.9,E06388
E00260,2025-05-29,High Performer,2025-H1,True,61.0,E06388
E00261,2024-05-18,Outstanding,2024-H1,True,89.9,E12933
E00261,2024-12-07,Below Expectations,2024-H2,False,26.9,E12933
E00261,2025-06-23,Meets Expectations,2025-H1,False,64.6,E12933
E00262,2024-06-01,Meets Expectations,2024-H1,False,71.4,E06609
E00262,2024-11-18,Outstanding,2024-H2,True,87.1,E06609
E00262,2025-05-28,Below Expectations,2025-H1,False,33.5,E06609
E00264,2024-06-29,High Performer,2024-H1,False,82.6,E03511
E00264,2024-12-16,Outstanding,2024-H2,False,74.1,E03511
E00264,2025-05-29,Outstanding,2025-H1,False,86.7,E03511
E00265,2024-06-04,Meets Expectations,2024-H1,False,62.7,E13638
E00265,2024-11-15,Meets Expectations,2024-H2,False,60.4,E13638
E00265,2025-05-16,Unsatisfactory,2025-H1,False,47.4,E13638
E00266,2024-06-15,Meets Expectations,2024-H1,False,56.2,E06422
E00266,2024-12-19,High Performer,2024-H2,False,73.4,E06422
E00266,2025-06-23,High Performer,2025-H1,False,77.3,E06422
E00267,2024-06-10,Meets Expectations,2024-H1,False,50.3,E10628
E00267,2024-12-27,High Performer,2024-H2,False,83.5,E10628
E00267,2025-06-19,High Performer,2025-H1,False,85.1,E10628
E00268,2024-06-26,Unsatisfactory,2024-H1,False,18.8,E05814
E00268,2024-12-07,Outstanding,2024-H2,False,81.2,E05814
E00268,2025-06-13,Meets Expectations,2025-H1,False,53.0,E05814
E00270,2024-06-19,Meets Expectations,2024-H1,False,47.0,E04319
E00270,2024-12-20,Outstanding,2024-H2,False,79.6,E04319
E00270,2025-06-16,Meets Expectations,2025-H1,False,56.8,E04319
E00271,2024-06-26,Meets Expectations,2024-H1,False,62.3,E13593
E00271,2024-11-25,High Performer,2024-H2,False,69.3,E13593
E00271,2025-06-18,Meets Expectations,2025-H1,False,62.8,E13593
E00272,2024-06-02,Outstanding,2024-H1,False,93.4,E01431
E00272,2024-12-03,Below Expectations,2024-H2,False,57.2,E01431
E00272,2025-06-04,Below Expectations,2025-H1,False,53.0,E01431
E00274,2024-06-03,Below Expectations,2024-H1,False,47.3,E00689
E00274,2024-12-03,Meets Expectations,2024-H2,False,58.1,E00689
E00274,2025-05-27,Meets Expectations,2025-H1,False,58.1,E00689
E00275,2024-06-09,Below Expectations,2024-H1,False,50.4,E09402
E00275,2024-11-23,Meets Expectations,2024-H2,False,74.3,E09402
E00275,2025-06-16,Meets Expectations,2025-H1,False,60.5,E09402
E00276,2024-05-19,Outstanding,2024-H1,False,82.9,E00087
E00277,2024-05-30,Meets Expectations,2024-H1,False,56.7,E11979
E00277,2024-12-06,Unsatisfactory,2024-H2,False,21.1,E11979
E00277,2025-06-08,High Performer,2025-H1,True,67.8,E11979
E00279,2024-06-22,Meets Expectations,2024-H1,False,58.1,E00921
E00279,2024-11-19,High Performer,2024-H2,True,81.4,E00921
E00279,2025-06-17,Meets Expectations,2025-H1,False,64.3,E00921
E00280,2024-05-30,Meets Expectations,2024-H1,False,68.0,E12448
E00280,2024-12-30,Below Expectations,2024-H2,False,27.4,E12448
E00280,2025-05-18,Outstanding,2025-H1,False,82.3,E12448
E00281,2024-06-16,Meets Expectations,2024-H1,False,60.9,E00321
E00281,2024-11-21,Unsatisfactory,2024-H2,False,35.9,E00321
E00281,2025-05-24,Below Expectations,2025-H1,False,47.8,E00321
E00282,2024-06-26,Meets Expectations,2024-H1,False,59.8,E00094
E00282,2024-12-24,Meets Expectations,2024-H2,False,60.1,E00094
E00282,2025-06-27,Outstanding,2025-H1,False,82.6,E00094
E00283,2024-06-07,High Performer,2024-H1,False,62.6,E11154
E00283,2024-11-25,Meets Expectations,2024-H2,False,59.1,E11154
E00283,2025-05-15,High Performer,2025-H1,False,70.1,E11154
E00284,2024-06-19,Meets Expectations,2024-H1,False,54.5,E13928
E00284,2024-12-22,High Performer,2024-H2,False,77.3,E13928
E00284,2025-05-28,Below Expectations,2025-H1,False,51.6,E13928
E00285,2024-05-27,Meets Expectations,2024-H1,False,64.8,E07976
E00285,2024-11-24,Meets Expectations,2024-H2,False,57.8,E07976
E00285,2025-06-24,Below Expectations,2025-H1,False,39.2,E07976
E00286,2024-06-01,Outstanding,2024-H1,False,100.0,E12920
E00286,2024-12-16,High Performer,2024-H2,True,66.3,E12920
E00286,2025-06-09,Outstanding,2025-H1,True,82.7,E12920
E00287,2024-05-21,Meets Expectations,2024-H1,False,65.0,E10303
E00287,2024-12-24,Meets Expectations,2024-H2,False,70.6,E10303
